id,level,root_list,tokens
a041,b,"[34, 73, 98]","[{""kind"": ""word"", ""ar"": ""دفع"", ""voweled"": ""دَفَعَ"", ""en"": ""paid"", ""roots"": [98], ""lemma"": ""دفع""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""الحساب"", ""voweled"": ""الْحِسَاب"", ""en"": ""the account; bill"", ""roots"": [73], ""lemma"": ""حساب""}]"
a042,b,"[56, 63, 95]","[{""kind"": ""word"", ""ar"": ""السوق"", ""voweled"": ""السُّوق"", ""en"": ""the market"", ""roots"": [95], ""lemma"": ""سوق""}, {""kind"": ""word"", ""ar"": ""مفتوح"", ""voweled"": ""مَفْتُوح"", ""en"": ""open"", ""roots"": [63], ""lemma"": ""مفتوح""}, {""kind"": ""word"", ""ar"": ""اليوم"", ""voweled"": ""الْيَوْمَ"", ""en"": ""today"", ""roots"": [56], ""lemma"": ""يوم""}]"
a043,b,"[1, 64]","[{""kind"": ""word"", ""ar"": ""المكتب"", ""voweled"": ""الْمَكْتَب"", ""en"": ""the office"", ""roots"": [1], ""lemma"": ""مكتب""}, {""kind"": ""word"", ""ar"": ""مغلق"", ""voweled"": ""مُغْلَق"", ""en"": ""closed"", ""roots"": [64], ""lemma"": ""مغلق""}, {""kind"": ""func"", ""ar"": ""الآن"", ""voweled"": ""الْآنَ"", ""en"": ""now"", ""roots"": []}]"
a044,b,"[77, 94]","[{""kind"": ""func"", ""ar"": ""هذا"", ""voweled"": ""هَذَا"", ""en"": ""this"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المنتج"", ""voweled"": ""الْمُنْتَج"", ""en"": ""the product"", ""roots"": [94], ""lemma"": ""منتج""}, {""kind"": ""word"", ""ar"": ""جديد"", ""voweled"": ""جَدِيد"", ""en"": ""new"", ""roots"": [77], ""lemma"": ""جديد""}]"
a045,b,"[14, 94]","[{""kind"": ""word"", ""ar"": ""النتيجة"", ""voweled"": ""النَّتِيجَة"", ""en"": ""the result"", ""roots"": [94], ""lemma"": ""نتيجة""}, {""kind"": ""word"", ""ar"": ""معروفة"", ""voweled"": ""مَعْرُوفَة"", ""en"": ""well-known (f.)"", ""roots"": [14], ""lemma"": ""معروف"", ""inflected"": ""fem""}, {""kind"": ""func"", ""ar"": ""الآن"", ""voweled"": ""الْآنَ"", ""en"": ""now"", ""roots"": []}]"
a046,b,"[36, 88, 95]","[{""kind"": ""word"", ""ar"": ""صديقي"", ""voweled"": ""صَدِيقِي"", ""en"": ""my friend"", ""roots"": [88], ""lemma"": ""صديق"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""سائق"", ""voweled"": ""سَائِق"", ""en"": ""driver"", ""roots"": [95], ""lemma"": ""سائق""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المدينة"", ""voweled"": ""الْمَدِينَة"", ""en"": ""the city"", ""roots"": [36], ""lemma"": ""مدينة""}]"
a047,b,"[14, 34, 35, 39]","[{""kind"": ""word"", ""ar"": ""مالك"", ""voweled"": ""مَالِك"", ""en"": ""owner"", ""roots"": [39], ""lemma"": ""مالك""}, {""kind"": ""word"", ""ar"": ""البيت"", ""voweled"": ""الْبَيْت"", ""en"": ""the house"", ""roots"": [35], ""lemma"": ""بيت""}, {""kind"": ""word"", ""ar"": ""رجل"", ""voweled"": ""رَجُل"", ""en"": ""man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""معروف"", ""voweled"": ""مَعْرُوف"", ""en"": ""well-known"", ""roots"": [14], ""lemma"": ""معروف""}]"
a048,b,"[28, 34, 44]","[{""kind"": ""func"", ""ar"": ""عند"", ""voweled"": ""عِنْدَ"", ""en"": ""at; with"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""دين"", ""voweled"": ""دَيْن"", ""en"": ""debt"", ""roots"": [44], ""lemma"": ""دين""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a049,i,"[4, 33, 38]","[{""kind"": ""word"", ""ar"": ""يعمل"", ""voweled"": ""يَعْمَل"", ""en"": ""works"", ""roots"": [4], ""lemma"": ""عمل"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""والدي"", ""voweled"": ""وَالِدِي"", ""en"": ""my father"", ""roots"": [33], ""lemma"": ""والد"", ""inflected"": ""poss""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الحكومة"", ""voweled"": ""الْحُكُومَة"", ""en"": ""the government"", ""roots"": [38], ""lemma"": ""حكومة""}]"
a050,i,"[4, 65, 70]","[{""kind"": ""word"", ""ar"": ""بدأ"", ""voweled"": ""بَدَأَ"", ""en"": ""began"", ""roots"": [65], ""lemma"": ""بدأ""}, {""kind"": ""word"", ""ar"": ""العمال"", ""voweled"": ""الْعُمَّال"", ""en"": ""the workers"", ""roots"": [4], ""lemma"": ""عامل"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""العمل"", ""voweled"": ""الْعَمَل"", ""en"": ""the work"", ""roots"": [4], ""lemma"": ""عمل""}, {""kind"": ""word"", ""ar"": ""صباحا"", ""voweled"": ""صَبَاحًا"", ""en"": ""in the morning"", ""roots"": [70], ""lemma"": ""صباحا""}]"
a051,i,"[21, 60, 78, 96]","[{""kind"": ""word"", ""ar"": ""أريد"", ""voweled"": ""أُرِيد"", ""en"": ""I want"", ""roots"": [21], ""lemma"": ""أراد"", ""inflected"": ""override""}, {""kind"": ""func"", ""ar"": ""أن"", ""voweled"": ""أَنْ"", ""en"": ""to; that"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""أبيع"", ""voweled"": ""أَبِيع"", ""en"": ""I sell"", ""roots"": [96], ""lemma"": ""بيع"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""سيارتي"", ""voweled"": ""سَيَّارَتِي"", ""en"": ""my car"", ""roots"": [60], ""lemma"": ""سيارة"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""القديمة"", ""voweled"": ""الْقَدِيمَة"", ""en"": ""the old (f.)"", ""roots"": [78], ""lemma"": ""قديم"", ""inflected"": ""fem""}]"
a052,i,"[34, 44, 98]","[{""kind"": ""func"", ""ar"": ""لم"", ""voweled"": ""لَمْ"", ""en"": ""did not"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""يدفع"", ""voweled"": ""يَدْفَع"", ""en"": ""pay (jussive)"", ""roots"": [98], ""lemma"": ""دفع"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""الدين"", ""voweled"": ""الدَّيْن"", ""en"": ""the debt"", ""roots"": [44], ""lemma"": ""دين""}]"
a054,i,"[4, 59, 93]","[{""kind"": ""word"", ""ar"": ""استخدم"", ""voweled"": ""اِسْتَخْدَمَ"", ""en"": ""used"", ""roots"": [93], ""lemma"": ""استخدام"", ""inflected"": ""override""}, {""kind"": ""word"", ""ar"": ""العامل"", ""voweled"": ""الْعَامِل"", ""en"": ""the worker"", ""roots"": [4], ""lemma"": ""عامل""}, {""kind"": ""word"", ""ar"": ""المطرقة"", ""voweled"": ""الْمِطْرَقَة"", ""en"": ""the hammer"", ""roots"": [59], ""lemma"": ""مطرقة""}]"
a055,i,"[58, 73, 98]","[{""kind"": ""word"", ""ar"": ""المحاسب"", ""voweled"": ""الْمُحَاسِب"", ""en"": ""the accountant"", ""roots"": [73], ""lemma"": ""محاسب""}, {""kind"": ""word"", ""ar"": ""يحسب"", ""voweled"": ""يَحْسُب"", ""en"": ""calculates"", ""roots"": [73], ""lemma"": ""حسب"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""المدفوعات"", ""voweled"": ""الْمَدْفُوعَات"", ""en"": ""the payments"", ""roots"": [98], ""lemma"": ""مدفوعات""}, {""kind"": ""func"", ""ar"": ""كل"", ""voweled"": ""كُلّ"", ""en"": ""every; all"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""شهر"", ""voweled"": ""شَهْر"", ""en"": ""month"", ""roots"": [58], ""lemma"": ""شهر""}]"
a058,i,"[31, 95, 96]","[{""kind"": ""word"", ""ar"": ""التسويق"", ""voweled"": ""التَّسْوِيق"", ""en"": ""the marketing"", ""roots"": [95], ""lemma"": ""تسويق""}, {""kind"": ""word"", ""ar"": ""يحسن"", ""voweled"": ""يُحَسِّن"", ""en"": ""improves (sth)"", ""roots"": [31], ""lemma"": ""حسن"", ""inflected"": ""conj""}, {""kind"": ""word"", ""ar"": ""المبيعات"", ""voweled"": ""الْمَبِيعَات"", ""en"": ""the sales"", ""roots"": [96], ""lemma"": ""مبيعات""}]"
a059,i,"[83, 94, 95, 96]","[{""kind"": ""word"", ""ar"": ""وضع"", ""voweled"": ""وَضَعَ"", ""en"": ""placed"", ""roots"": [83], ""lemma"": ""وضع""}, {""kind"": ""word"", ""ar"": ""البائع"", ""voweled"": ""الْبَائِع"", ""en"": ""the seller"", ""roots"": [96], ""lemma"": ""بائع""}, {""kind"": ""word"", ""ar"": ""المنتجات"", ""voweled"": ""الْمُنْتَجَات"", ""en"": ""the products"", ""roots"": [94], ""lemma"": ""منتج"", ""inflected"": ""pl""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""السوق"", ""voweled"": ""السُّوق"", ""en"": ""the market"", ""roots"": [95], ""lemma"": ""سوق""}]"
a060,i,"[21, 74, 93]","[{""kind"": ""word"", ""ar"": ""المستخدم"", ""voweled"": ""الْمُسْتَخْدِم"", ""en"": ""the user"", ""roots"": [93], ""lemma"": ""مستخدم""}, {""kind"": ""word"", ""ar"": ""يريد"", ""voweled"": ""يُرِيد"", ""en"": ""wants"", ""roots"": [21], ""lemma"": ""أراد"", ""inflected"": ""override""}, {""kind"": ""word"", ""ar"": ""خدمة"", ""voweled"": ""خِدْمَة"", ""en"": ""service"", ""roots"": [93], ""lemma"": ""خدمة""}, {""kind"": ""word"", ""ar"": ""كاملة"", ""voweled"": ""كَامِلَة"", ""en"": ""complete (f.)"", ""roots"": [74], ""lemma"": ""كامل"", ""inflected"": ""fem""}]"
a061,i,"[4, 77, 91, 98]","[{""kind"": ""word"", ""ar"": ""أخذ"", ""voweled"": ""أَخَذَ"", ""en"": ""took"", ""roots"": [91], ""lemma"": ""أخذ""}, {""kind"": ""word"", ""ar"": ""العامل"", ""voweled"": ""الْعَامِل"", ""en"": ""the worker"", ""roots"": [4], ""lemma"": ""عامل""}, {""kind"": ""word"", ""ar"": ""دفعة"", ""voweled"": ""دُفْعَة"", ""en"": ""payment; batch"", ""roots"": [98], ""lemma"": ""دفعة""}, {""kind"": ""word"", ""ar"": ""جديدة"", ""voweled"": ""جَدِيدَة"", ""en"": ""new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}]"
a062,i,"[23, 94, 96]","[{""kind"": ""word"", ""ar"": ""حاول"", ""voweled"": ""حَاوَلَ"", ""en"": ""tried"", ""roots"": [23], ""lemma"": ""حاول""}, {""kind"": ""word"", ""ar"": ""البائع"", ""voweled"": ""الْبَائِع"", ""en"": ""the seller"", ""roots"": [96], ""lemma"": ""بائع""}, {""kind"": ""func"", ""ar"": ""أن"", ""voweled"": ""أَنْ"", ""en"": ""to; that"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""يبيع"", ""voweled"": ""يَبِيع"", ""en"": ""sells"", ""roots"": [96], ""lemma"": ""بيع"", ""inflected"": ""conj""}, {""kind"": ""func"", ""ar"": ""كل"", ""voweled"": ""كُلّ"", ""en"": ""every; all"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المنتجات"", ""voweled"": ""الْمُنْتَجَات"", ""en"": ""the products"", ""roots"": [94], ""lemma"": ""منتج"", ""inflected"": ""pl""}]"
a063,i,"[63, 65, 70, 77, 95]","[{""kind"": ""word"", ""ar"": ""بدأ"", ""voweled"": ""بَدَأَ"", ""en"": ""began"", ""roots"": [65], ""lemma"": ""بدأ""}, {""kind"": ""word"", ""ar"": ""افتتاح"", ""voweled"": ""اِفْتِتَاح"", ""en"": ""opening (ceremony)"", ""roots"": [63], ""lemma"": ""افتتاح""}, {""kind"": ""word"", ""ar"": ""السوق"", ""voweled"": ""السُّوق"", ""en"": ""the market"", ""roots"": [95], ""lemma"": ""سوق""}, {""kind"": ""word"", ""ar"": ""الجديد"", ""voweled"": ""الْجَدِيد"", ""en"": ""the new"", ""roots"": [77], ""lemma"": ""جديد""}, {""kind"": ""word"", ""ar"": ""صباحا"", ""voweled"": ""صَبَاحًا"", ""en"": ""in the morning"", ""roots"": [70], ""lemma"": ""صباحا""}]"
a064,i,"[28, 40, 95]","[{""kind"": ""word"", ""ar"": ""التداول"", ""voweled"": ""التَّدَاوُل"", ""en"": ""the trading; circulation"", ""roots"": [40], ""lemma"": ""تداول""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الأسواق"", ""voweled"": ""الْأَسْوَاق"", ""en"": ""the markets"", ""roots"": [95], ""lemma"": ""سوق"", ""inflected"": ""pl""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}]"
a065,b,"[8, 17, 33]","[{""kind"": ""word"", ""ar"": ""ذهب"", ""voweled"": ""ذَهَبَ"", ""en"": ""went"", ""roots"": [8], ""lemma"": ""ذهب""}, {""kind"": ""word"", ""ar"": ""الولد"", ""voweled"": ""الْوَلَد"", ""en"": ""the boy"", ""roots"": [33], ""lemma"": ""ولد""}, {""kind"": ""func"", ""ar"": ""إلى"", ""voweled"": ""إِلَى"", ""en"": ""to"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المدرسة"", ""voweled"": ""الْمَدْرَسَة"", ""en"": ""the school"", ""roots"": [17], ""lemma"": ""مدرسة""}]"
a066,b,"[4, 9, 33]","[{""kind"": ""word"", ""ar"": ""رجع"", ""voweled"": ""رَجَعَ"", ""en"": ""returned"", ""roots"": [9], ""lemma"": ""رجع""}, {""kind"": ""word"", ""ar"": ""الوالد"", ""voweled"": ""الْوَالِد"", ""en"": ""the father"", ""roots"": [33], ""lemma"": ""والد""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""العمل"", ""voweled"": ""الْعَمَل"", ""en"": ""the work"", ""roots"": [4], ""lemma"": ""عمل""}]"
a067,b,"[10, 34, 35]","[{""kind"": ""word"", ""ar"": ""خرج"", ""voweled"": ""خَرَجَ"", ""en"": ""went out"", ""roots"": [10], ""lemma"": ""خرج""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""البيت"", ""voweled"": ""الْبَيْت"", ""en"": ""the house"", ""roots"": [35], ""lemma"": ""بيت""}]"
a068,b,"[1, 11, 25]","[{""kind"": ""word"", ""ar"": ""دخل"", ""voweled"": ""دَخْل"", ""en"": ""income"", ""roots"": [11], ""lemma"": ""دخل""}, {""kind"": ""word"", ""ar"": ""الطالب"", ""voweled"": ""الطَّالِب"", ""en"": ""the student"", ""roots"": [25], ""lemma"": ""طالب""}, {""kind"": ""word"", ""ar"": ""المكتبة"", ""voweled"": ""الْمَكْتَبَة"", ""en"": ""the library"", ""roots"": [1], ""lemma"": ""مكتبة""}]"
a069,b,"[24, 34, 36]","[{""kind"": ""word"", ""ar"": ""وصل"", ""voweled"": ""وَصَلَ"", ""en"": ""arrived"", ""roots"": [24], ""lemma"": ""وصل""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""func"", ""ar"": ""إلى"", ""voweled"": ""إِلَى"", ""en"": ""to"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المدينة"", ""voweled"": ""الْمَدِينَة"", ""en"": ""the city"", ""roots"": [36], ""lemma"": ""مدينة""}]"
a070,b,"[34, 61, 80]","[{""kind"": ""word"", ""ar"": ""ركب"", ""voweled"": ""رَكِبَ"", ""en"": ""rode"", ""roots"": [61], ""lemma"": ""ركب""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""word"", ""ar"": ""القارب"", ""voweled"": ""الْقَارِب"", ""en"": ""the boat"", ""roots"": [80], ""lemma"": ""قارب""}]"
a071,b,"[60, 61, 82]","[{""kind"": ""word"", ""ar"": ""نزل"", ""voweled"": ""نَزَلَ"", ""en"": ""got off; descended"", ""roots"": [82], ""lemma"": ""نزل""}, {""kind"": ""word"", ""ar"": ""الراكب"", ""voweled"": ""الرَّاكِب"", ""en"": ""the passenger"", ""roots"": [61], ""lemma"": ""راكب""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""السيارة"", ""voweled"": ""السَّيَّارَة"", ""en"": ""the car"", ""roots"": [60], ""lemma"": ""سيارة""}]"
a072,b,"[30, 59, 95]","[{""kind"": ""word"", ""ar"": ""الطريق"", ""voweled"": ""الطَّرِيق"", ""en"": ""the road; way"", ""roots"": [59], ""lemma"": ""طريق""}, {""kind"": ""func"", ""ar"": ""إلى"", ""voweled"": ""إِلَى"", ""en"": ""to"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""السوق"", ""voweled"": ""السُّوق"", ""en"": ""the market"", ""roots"": [95], ""lemma"": ""سوق""}, {""kind"": ""word"", ""ar"": ""طويل"", ""voweled"": ""طَوِيل"", ""en"": ""long; tall"", ""roots"": [30], ""lemma"": ""طويل""}]"
a073,b,"[29, 36, 37, 80]","[{""kind"": ""word"", ""ar"": ""المدينة"", ""voweled"": ""الْمَدِينَة"", ""en"": ""the city"", ""roots"": [36], ""lemma"": ""مدينة""}, {""kind"": ""word"", ""ar"": ""قريبة"", ""voweled"": ""قَرِيبَة"", ""en"": ""near (f.)"", ""roots"": [80], ""lemma"": ""قريب"", ""inflected"": ""fem""}, {""kind"": ""func"", ""ar"": ""من"", ""voweled"": ""مِنْ"", ""en"": ""from"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""بلدة"", ""voweled"": ""بَلْدَة"", ""en"": ""town"", ""roots"": [37], ""lemma"": ""بلدة""}, {""kind"": ""word"", ""ar"": ""صغيرة"", ""voweled"": ""صَغِيرَة"", ""en"": ""small (f.)"", ""roots"": [29], ""lemma"": ""صغير"", ""inflected"": ""fem""}]"
a074,b,"[17, 35, 79]","[{""kind"": ""word"", ""ar"": ""بيتي"", ""voweled"": ""بَيْتِي"", ""en"": ""my house"", ""roots"": [35], ""lemma"": ""بيتي""}, {""kind"": ""word"", ""ar"": ""بعيد"", ""voweled"": ""بَعِيد"", ""en"": ""far"", ""roots"": [79], ""lemma"": ""بعيد""}, {""kind"": ""func"", ""ar"": ""عن"", ""voweled"": ""عَنْ"", ""en"": ""about"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المدرسة"", ""voweled"": ""الْمَدْرَسَة"", ""en"": ""the school"", ""roots"": [17], ""lemma"": ""مدرسة""}]"
a075,b,"[28, 32, 77, 82]","[{""kind"": ""word"", ""ar"": ""المنزل"", ""voweled"": ""الْمَنْزِل"", ""en"": ""the home"", ""roots"": [82], ""lemma"": ""منزل""}, {""kind"": ""word"", ""ar"": ""الجديد"", ""voweled"": ""الْجَدِيد"", ""en"": ""the new"", ""roots"": [77], ""lemma"": ""جديد""}, {""kind"": ""word"", ""ar"": ""كبير"", ""voweled"": ""كَبِير"", ""en"": ""big"", ""roots"": [28], ""lemma"": ""كبير""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""جميل"", ""voweled"": ""جَمِيل"", ""en"": ""beautiful"", ""roots"": [32], ""lemma"": ""جميل""}]"
a076,b,"[34, 59, 60, 71]","[{""kind"": ""word"", ""ar"": ""سار"", ""voweled"": ""سَارَ"", ""en"": ""walked"", ""roots"": [60], ""lemma"": ""سار""}, {""kind"": ""word"", ""ar"": ""الرجل"", ""voweled"": ""الرَّجُل"", ""en"": ""the man"", ""roots"": [34], ""lemma"": ""رجل""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الطريق"", ""voweled"": ""الطَّرِيق"", ""en"": ""the road; way"", ""roots"": [59], ""lemma"": ""طريق""}, {""kind"": ""word"", ""ar"": ""ليلا"", ""voweled"": ""لَيْلًا"", ""en"": ""at night"", ""roots"": [71], ""lemma"": ""ليلا""}]"
a077,b,"[10, 11, 63, 64]","[{""kind"": ""word"", ""ar"": ""المدخل"", ""voweled"": ""الْمَدْخَل"", ""en"": ""the entrance"", ""roots"": [11], ""lemma"": ""مدخل""}, {""kind"": ""word"", ""ar"": ""مفتوح"", ""voweled"": ""مَفْتُوح"", ""en"": ""open"", ""roots"": [63], ""lemma"": ""مفتوح""}, {""kind"": ""func"", ""ar"": ""و"", ""voweled"": ""وَ"", ""en"": ""and"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""المخرج"", ""voweled"": ""الْمَخْرَج"", ""en"": ""the exit"", ""roots"": [10], ""lemma"": ""مخرج""}, {""kind"": ""word"", ""ar"": ""مغلق"", ""voweled"": ""مُغْلَق"", ""en"": ""closed"", ""roots"": [64], ""lemma"": ""مغلق""}]"
a078,b,"[59, 75]","[{""kind"": ""func"", ""ar"": ""هذا"", ""voweled"": ""هَذَا"", ""en"": ""this"", ""roots"": []}, {""kind"": ""func"", ""ar"": ""هو"", ""voweled"": ""هُوَ"", ""en"": ""he"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الطريق"", ""voweled"": ""الطَّرِيق"", ""en"": ""the road; way"", ""roots"": [59], ""lemma"": ""طريق""}, {""kind"": ""func"", ""ar"": ""إلى"", ""voweled"": ""إِلَى"", ""en"": ""to"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""الجامعة"", ""voweled"": ""الْجَامِعَة"", ""en"": ""the university"", ""roots"": [75], ""lemma"": ""جامعة""}]"
a079,b,"[33, 60, 77]","[{""kind"": ""word"", ""ar"": ""سيارة"", ""voweled"": ""سَيَّارَة"", ""en"": ""car"", ""roots"": [60], ""lemma"": ""سيارة""}, {""kind"": ""word"", ""ar"": ""والدي"", ""voweled"": ""وَالِدِي"", ""en"": ""my father"", ""roots"": [33], ""lemma"": ""والد"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""جديدة"", ""voweled"": ""جَدِيدَة"", ""en"": ""new (f.)"", ""roots"": [77], ""lemma"": ""جديد"", ""inflected"": ""fem""}]"
a080,b,"[29, 80]","[{""kind"": ""word"", ""ar"": ""القارب"", ""voweled"": ""الْقَارِب"", ""en"": ""the boat"", ""roots"": [80], ""lemma"": ""قارب""}, {""kind"": ""word"", ""ar"": ""الصغير"", ""voweled"": ""الصَّغِير"", ""en"": ""the small"", ""roots"": [29], ""lemma"": ""صغير""}, {""kind"": ""func"", ""ar"": ""في"", ""voweled"": ""فِي"", ""en"": ""in"", ""roots"": []}, {""kind"": ""func"", ""ar"": ""الماء"", ""voweled"": ""الْمَاء"", ""en"": ""the water"", ""roots"": []}]"
a081,b,"[32, 37, 77]","[{""kind"": ""word"", ""ar"": ""بلدنا"", ""voweled"": ""بَلَدُنَا"", ""en"": ""our country"", ""roots"": [37], ""lemma"": ""بلد"", ""inflected"": ""poss""}, {""kind"": ""word"", ""ar"": ""جميل"", ""voweled"": ""جَمِيل"", ""en"": ""beautiful"", ""roots"": [32], ""lemma"": ""جميل""}, {""kind"": ""word"", ""ar"": ""جدا"", ""voweled"": ""جِدًّا"", ""en"": ""very"", ""roots"": [77], ""lemma"": ""جدا""}]"
a082,b,"[37, 41, 78]","[{""kind"": ""word"", ""ar"": ""شعب"", ""voweled"": ""شَعْب"", ""en"": ""people; nation"", ""roots"": [41], ""lemma"": ""شعب""}, {""kind"": ""func"", ""ar"": ""هذا"", ""voweled"": ""هَذَا"", ""en"": ""this"", ""roots"": []}, {""kind"": ""word"", ""ar"": ""البلد"", ""voweled"": ""الْبَلَد"", ""en"": ""the country"", ""roots"": [37], ""lemma"": ""بلد""}, {""kind"": ""word"", ""ar"": ""قديم"", ""voweled"": ""قَدِيم"", ""en"": ""old"", ""roots"": [78], ""lemma"": ""قديم""}]"
